"Date","AveragePrice","TotalVolume","TotalRevenue","TotRevSmallHass","TotRevLargeHass","TotRevXLHass","SmallHass","LargeHass","XLHass","TotalBags","SmallBags","LargeBags","XLBags","Type","Year","Region","CityUsed","State","Country","Latitude","Longitude"
"2015-07-12",1.1,850931.58,936024.738,64710.789,602291.151,55746.911,58827.99,547537.41,50679.01,193887.17,189236.32,4406.05,244.8,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-07-05",1.16,896298.77,1039706.5732,77145.4172,658463.212,65011.6316,66504.67,567640.7,56044.51,206108.89,200097.99,5890.57,120.33,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-06-28",1.15,862261.64,991600.886,74809.7425,614715.4915,58776.3275,65051.95,534535.21,51109.85,211564.63,207378.09,4022.51,164.03,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-06-21",1.16,862840.73,1000895.2468,67742.5616,612325.14,60265.1784,58398.76,527866.5,51952.74,224622.73,220904.35,3488.37,230.01,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-06-14",1.09,955046.82,1041001.0338,69765.6135,646914.5967,52695.8974,64005.15,593499.63,48344.86,249197.18,244982.26,3668.3,546.62,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-06-07",1.26,794310.29,1000830.9654,78857.667,583318.323,55088.397,62585.45,462951.05,43720.95,225052.84,221165.85,3626.41,260.58,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-05-31",1.19,949177.06,1129520.7014,80616.3596,735198.5053,54541.032,67744.84,617813.87,45832.8,217785.55,211787.29,5730.22,268.04,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-05-24",1.18,908661.83,1072220.9594,75059.9416,661673.2354,58774.0418,63610.12,560740.03,49808.51,234503.17,228842.95,5548.94,111.28,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-05-17",1.27,790853.86,1004384.4022,80664.1262,578061.6455,56948.0446,63515.06,455166.65,44840.98,227331.17,222163.1,5152.19,15.88,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-05-10",1.26,855205.82,1077559.3332,99782.0082,638951.229,55932.0804,79192.07,507104.15,44390.54,224519.06,215572.03,8947.03,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-05-03",1.17,896972.05,1049457.2985,85454.9982,627950.6883,90718.7931,73038.46,536709.99,77537.43,209686.17,201874.28,7767.45,44.44,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-04-26",1.29,747841.09,964715.0061,74837.8665,556677.4023,51525.9153,58013.85,431532.87,39942.57,218351.8,212064.73,6184.29,102.78,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-04-19",1.28,762862.62,976464.1536,86383.0784,547357.7856,53920.3584,67486.78,427623.27,42125.28,225627.29,219885.88,5741.41,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-04-12",1.15,837629.62,963274.063,81416.228,601645.6495,48611.374,70796.72,523170.13,42270.76,201392.01,196076.34,5315.67,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-04-05",1.29,688065.45,887604.4305,69117.1293,517650.5163,54008.5332,53579.17,401279.47,41867.08,191339.73,184109.06,6357.06,873.61,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-03-29",1.25,663677.32,829596.65,72622.6875,497563.5875,54699.6,58098.15,398050.87,43759.68,163768.62,158964.08,4804.54,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-03-22",1.1,808897.21,889786.931,71674.856,577468.364,46619.529,65158.96,524971.24,42381.39,176385.62,171699.95,4685.67,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-03-15",1.24,693698.13,860185.6812,66216.1736,490837.8924,57779.3128,53400.14,395837.01,46596.22,197864.76,193130.9,4733.86,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-03-08",1.26,657745.9,828759.834,69658.848,463265.3718,53257.5666,55284.8,367670.93,42267.91,192522.26,188374.49,4147.77,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-03-01",1.16,770115.24,893333.6784,68486.226,578692.2972,46680.314,59039.85,498872.67,40241.65,171961.07,168224.2,3736.87,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-02-22",1.11,749845.79,832328.8269,56056.1877,495027.3216,69498.8871,50501.07,445970.56,62611.61,190762.55,186976.97,3785.58,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-02-15",1.25,637319.34,796649.175,62189.675,452096.7125,57375.0625,49751.74,361677.37,45900.05,179990.18,174864.87,5125.31,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-02-08",1.09,844931.21,920975.0189,78156.8368,604794.5769,40806.6788,71703.52,554857.41,37437.32,180932.96,175771.39,5161.57,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-02-01",1.06,1007418.76,1067863.8856,98756.5324,705971.0028,88671.6288,93166.54,666010.38,83652.48,164589.36,159916.87,4672.49,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-01-25",1.2,692934.46,831521.352,59635.368,463678.476,47386.74,49696.14,386398.73,39488.95,217350.64,209761.81,7588.83,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-01-18",1.23,657741.34,809021.8482,61435.0068,483832.308,49908.5784,49947.16,393359.6,40576.08,173858.5,169390.88,4467.62,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-01-11",1.17,670231.94,784171.3698,60208.9488,492380.2494,49756.5432,51460.64,420837.82,42526.96,155406.52,151330.87,4075.65,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-01-04",1.08,788025.06,851067.0648,58306.2948,597138.5232,43194.6324,53987.31,552906.04,39995.03,141136.68,137146.07,3990.61,0,"conventional",2015,"BaltimoreWashington","Baltimore","MD","USA",39.290386,-76.61219
"2015-12-27",0.97,62909.69,61022.3993,29567.7825,2882.7818,5717.568,30482.25,2971.94,5894.4,23561.1,23520.19,5.69,35.22,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-12-20",1.03,57504.05,59229.1715,26397.0666,2622.4727,7615.6552,25628.22,2546.09,7393.84,21935.9,21900.35,11.43,24.12,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-12-13",0.99,58461.05,57876.4395,26877.1239,2955.8727,6393.8556,27148.61,2985.73,6458.44,21868.27,21842.87,4.44,20.96,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-12-06",0.71,95295.34,67659.6914,25269.5958,8893.815,2901.2446,35590.98,12526.5,4086.26,43091.6,42734.53,0,357.07,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-11-29",1.06,49069.13,52013.2778,25641.3788,2957.0502,6393.3794,24189.98,2789.67,6031.49,16057.99,15860.63,0,197.36,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-11-22",1.09,52875.58,57634.3822,27695.6574,3549.0073,7262.452,25408.86,3255.97,6662.8,17547.95,17530.67,4.32,12.96,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-11-15",1.01,68648.22,69334.7022,24668.9672,12206.5772,6567.3937,24424.72,12085.72,6502.37,25635.41,25200.25,8.65,426.51,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-11-08",1.11,55847.79,61991.0469,35420.3997,5163.5868,6977.1603,31910.27,4651.88,6285.73,12999.91,12777.83,119.79,102.29,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-11-01",1.14,53585.51,61087.4814,34695.8886,4969.8528,7328.2278,30434.99,4359.52,6428.27,12362.73,12331.82,0,30.91,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-10-25",1.11,59874.45,66460.6395,32768.9538,11199.7002,7272.2427,29521.58,10089.82,6551.57,13711.48,13660.98,0,50.5,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-10-18",1.16,54191.14,62861.7224,34352.5068,10520.4808,7640.0732,29614.23,9069.38,6586.27,8921.26,8918,0,3.26,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-10-11",0.94,80904.19,76049.9386,24547.3386,31410.9272,7148.2112,26114.19,33415.88,7604.48,13769.64,13543.47,185.46,40.71,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-10-04",1.12,59496.33,66635.8896,39372.9616,12120.472,8457.8256,35154.43,10821.85,7551.63,5968.42,5462.15,504.65,1.62,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-09-27",0.99,64187.8,63545.922,46537.2765,5696.4996,3626.667,47007.35,5754.04,3663.3,7763.11,7596.64,160,6.47,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-09-20",1.03,73952.9,76171.487,35871.707,22239.8939,6839.2721,34826.9,21592.13,6640.07,10893.8,10601.02,273.41,19.37,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-09-13",1.08,64208.84,69345.5472,49397.9364,4745.412,7120.9368,45738.83,4393.9,6593.46,7482.65,7482.65,0,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-09-06",1.16,64464.61,74778.9476,51196.194,6266.5172,9270.43,44134.65,5402.17,7991.75,6936.04,6934.43,0,1.61,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-08-30",1.19,60099.83,71518.7977,48702.8563,6913.8048,9427.8702,40926.77,5809.92,7922.58,5440.56,5440.56,0,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-08-23",1.05,70773.76,74312.448,46262.181,15604.3965,4654.776,44059.22,14861.33,4433.12,7420.09,7420.09,0,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-08-16",1.12,64001.61,71681.8032,51731.9936,5889.1952,7232.0752,46189.28,5258.21,6457.21,6096.91,6090.51,0,6.4,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-08-09",1.1,61286.98,67415.678,49213.494,5537.4,4324.309,44739.54,5034,3931.19,7582.25,7568.92,13.33,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-08-02",1.07,67763.91,72507.3837,54731.8589,5500.7523,5815.8352,51151.27,5140.89,5435.36,6036.39,5987.5,48.89,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-07-26",1.07,67826.07,72573.8949,54546.8666,5196.2089,5863.1399,50978.38,4856.27,5479.57,6511.85,6358.04,153.81,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-07-19",1.09,63958.04,69714.2636,50054.544,5777.327,6066.0353,45921.6,5300.3,5565.17,7170.97,6354.45,816.52,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-07-12",1.05,74677.72,78411.606,54420.1875,6092.7825,7848.12,51828.75,5802.65,7474.4,9571.92,8335.04,1236.88,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-07-05",1.15,85044.45,97801.1175,71242.1895,9225.4495,9700.227,61949.73,8022.13,8434.98,6637.61,6557.06,80.55,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-06-28",1.04,75280.41,78291.6264,61475.7832,6836.1904,4133.74,59111.33,6573.26,3974.75,5621.07,5619.44,0,1.63,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-06-21",1.06,81397.07,86280.8942,55957.6226,16371.4244,6228.401,52790.21,15444.74,5875.85,7286.27,7021.56,0,264.71,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-06-14",0.99,87607.71,86731.6329,58203.3375,17701.6257,3104.6301,58791.25,17880.43,3135.99,7800.04,7800.04,0,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-06-07",1.12,80751.29,90441.4448,68594.9488,8106.056,7454.3728,61245.49,7237.55,6655.69,5612.56,5603.8,8.76,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-05-31",0.97,76689.38,74388.6986,55652.3629,7198.7192,3907.451,57373.57,7421.36,4028.3,7866.15,7860.31,5.84,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-05-24",1.03,83209.77,85706.0631,56470.7285,15284.5099,6218.3469,54825.95,14839.33,6037.23,7507.26,7469.51,0,37.75,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-05-17",0.96,77987.53,74868.0288,58866.8736,7098.2304,2803.0752,61319.66,7393.99,2919.87,6354.01,6345.82,0,8.19,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-05-10",1.06,95788.53,101535.8418,66255.618,16850.3324,8364.6296,62505.3,15896.54,7891.16,9495.53,9453.06,0,42.47,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-05-03",1,85466.99,85466.99,66880.12,7942.34,4289.72,66880.12,7942.34,4289.72,6354.81,6349.93,0,4.88,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-04-26",0.96,88111.17,84586.7232,66762.8064,7666.0608,3265.584,69544.59,7985.48,3401.65,7179.45,7174.6,0,4.85,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-04-19",0.99,89694.96,88798.0104,56275.1838,21414.591,3227.6178,56843.62,21630.9,3260.22,7960.22,7953.8,0,6.42,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-04-12",1.19,66246.3,78833.097,52918.2885,10122.5684,8952.3819,44469.15,8506.36,7523.01,5747.78,5747.78,0,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-04-05",1.09,76704.46,83607.8614,62500.3929,9875.9341,4131.5142,57339.81,9060.49,3790.38,6513.78,6510.61,0,3.17,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-03-29",0.98,74543.98,73053.1004,58342.2812,6977.1296,3039.9404,59532.94,7119.52,3101.98,4789.54,4789.54,0,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-03-22",1.17,61419.11,71860.3587,51745.9761,7710.0309,8529.5808,44227.33,6589.77,7290.24,3311.77,3311.77,0,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-03-15",1,65918.28,65918.28,51472.29,7018.29,2981.8,51472.29,7018.29,2981.8,4445.9,4445.9,0,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-03-08",1.14,65350.24,74499.2736,52303.0176,8215.0908,8440.275,45879.84,7206.22,7403.75,4860.43,4860.43,0,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-03-01",1.06,75046.37,79549.1522,43012.68,25162.8736,3701.3398,40578,23738.56,3491.83,7237.98,6478.75,759.23,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-02-22",0.99,76836.1,76067.739,50363.28,16210.9926,2100.8691,50872,16374.74,2122.09,7467.27,7235.2,232.07,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-02-15",1.14,61221.98,69793.0572,47364.5718,8937.9534,7401.9516,41547.87,7840.31,6492.94,5340.86,3647.52,1693.34,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-02-08",1.07,69970.75,74868.7025,58025.3938,10322.5468,3260.29,54229.34,9647.24,3047,3047.17,1373.42,1673.75,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-02-01",0.91,113578.24,103356.1984,61421.633,33244.4203,2643.3407,67496.3,36532.33,2904.77,6644.84,4867.26,1777.58,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-01-25",1.03,66069.21,68051.2863,53479.7218,7782.6285,2122.9948,51922.06,7555.95,2061.16,4530.04,2009.53,2520.51,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-01-18",1.08,62870.49,67900.1292,54383.346,6849.7596,2437.8084,50354.95,6342.37,2257.23,3915.94,1119.18,2796.76,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-01-11",1.18,57355.52,67679.5136,44972.5612,12977.0972,3919.8302,38112.34,10997.54,3321.89,4923.75,3295.11,1628.64,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-01-04",1.01,80034.32,80834.6632,45007.7412,25213.8723,2779.8735,44562.12,24964.23,2752.35,7755.62,6064.3,1691.32,0,"conventional",2015,"Boise","Boise","ID","USA",43.615021,-116.202316
"2015-12-27",1.13,450816.39,509422.5207,4391.4851,392070.111,15766.3928,3886.27,346964.7,13952.56,86012.86,85913.6,99.26,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-12-20",1.07,489802.88,524089.0816,5256.2359,417408.0593,6299.8604,4912.37,390100.99,5887.72,88901.8,88768.47,133.33,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-12-13",1.01,549945.76,555445.2176,4687.4302,459916.0038,221.594,4641.02,455362.38,219.4,89722.96,89523.38,199.58,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-12-06",1.02,488679.31,498452.8962,5228.8464,415670.6244,145.8498,5126.32,407520.22,142.99,75889.78,75666.22,223.56,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-11-29",1.19,350559.81,417166.1739,4295.0075,324535.7052,125.9734,3609.25,272719.08,105.86,74125.62,73864.52,261.1,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-11-22",1.07,466759.99,499433.1893,4769.6534,410259.8922,250.1018,4457.62,383420.46,233.74,78648.17,78161.82,486.35,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-11-15",1.05,513738.98,539425.929,5575.836,441983.64,146.6955,5310.32,420936.8,139.71,87352.15,85604.19,1747.96,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-11-08",1.04,641759.57,667429.9528,5516.2536,564596.1568,241.0096,5304.09,542880.92,231.74,93342.82,88265.25,5077.57,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-11-01",1.06,553096.84,586282.6504,5179.3084,476504.4394,180.5074,4886.14,449532.49,170.29,98507.92,93443.08,5064.84,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-10-25",1.02,534249.47,544934.4594,4085.4978,439340.2956,195.1362,4005.39,430725.78,191.31,99326.99,94581.94,4745.05,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-10-18",0.94,725296.29,681778.5126,6025.2684,589853.7412,312.8978,6409.86,627503.98,332.87,91049.58,86046.25,5003.33,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-10-11",1.14,485706.68,553705.6152,5866.2804,431257.326,404.7342,5145.86,378295.9,355.03,101909.89,97513.23,4396.66,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-10-04",1.07,536479.42,574032.9794,6210.6117,457273.7448,296.9892,5804.31,427358.64,277.56,103038.91,97207.43,5831.48,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-09-27",1.07,553307.04,592038.5328,5575.5988,495495.3967,309.7543,5210.84,463079.81,289.49,84726.9,82123.56,2603.34,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-09-20",1.15,498640.23,573436.2645,5033.251,458474.502,481.229,4376.74,398673.48,418.46,95171.55,91612.66,3558.89,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-09-13",1.03,655682.95,675353.4385,5584.9587,577615.9969,364.3831,5422.29,560792.23,353.77,89114.66,84843.55,4271.11,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-09-06",1.11,577774.74,641329.9614,4703.5584,530433.2913,551.2482,4237.44,477867.83,496.62,95172.85,94558.41,614.44,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-08-30",1.13,526664.87,595131.3031,4720.0439,495508.277,626.0652,4177.03,438502.9,554.04,83430.9,83242.01,188.89,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-08-23",1.07,589471.32,630734.3124,5076.1977,522472.547,651.2127,4744.11,488292.1,608.61,95826.5,95585.38,241.12,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
"2015-08-16",1.15,565795.06,650664.319,5129.9775,534147.7795,860.9475,4460.85,464476.33,748.65,96109.23,95887.01,222.22,0,"conventional",2015,"Boston","Boston","MA","USA",42.360081,-71.058884
